device_id,gender,age,group,phone_brand,device_model,app_install,app_active,events_holi_day,events_holi_night,events_work_day,events_work_night,categories_total,education,entertainment,finance,game,health,life,news,shopping,social,tools,travel,brand_factor
-8886768683305255724,0,35,M32-38,三星,2016版 Galaxy A7,2,1,0.19047619047619047,0.20634920634920634,0.2857142857142857,0.31746031746031744,2354,0.0,0.0,0.745964316057774,0.05012744265080714,0.0,0.0,0.1503823279524214,0.0,0.0,0.05352591333899745,0.0,7
-8874539119500365967,1,16,F23-,OPPO,R7,1,1,0.20833333333333334,0.041666666666666664,0.5833333333333334,0.16666666666666666,120,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2
-8870368540648448086,0,44,M39+,小米,红米Note2,1,0,0.4,0.0,0.32,0.28,350,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,21
-8863559279918991129,0,21,M22-,vivo,X6 Plus D,1,0,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365,33,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5
-8859527139217286355,1,31,F29-32,小米,note顶配版,1,0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,105,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,21
-8857070265364590135,1,27,F27-28,小米,MI 4,1,0,0.0,0.42857142857142855,0.0,0.5714285714285714,21,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
-8850896974406319597,0,29,M29-31,三星,Galaxy A5,1,0,0.5,0.08333333333333333,0.4166666666666667,0.0,24,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-8832229491608694071,0,23,M23-26,小米,红米note,1,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,18,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,21
-8830185036331163679,0,30,M29-31,华为,荣耀6 Plus,1,1,0.125,0.25,0.4,0.225,120,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,14
-8827592426242125436,0,21,M22-,努比亚,Z9 Max,1,0,0.1,0.4,0.5,0.0,30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,13
-8825021168407808993,0,77,M39+,vivo,Xplay,2,0,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.21428571428571427,67,0.0,0.19402985074626866,0.19402985074626866,0.40298507462686567,0.0,0.208955223880597,0.0,0.0,0.0,0.0,0.0,5
-8819663526916879076,1,40,F33-42,联想,黄金斗士Note8,2,0,0.3076923076923077,0.07692307692307693,0.38461538461538464,0.23076923076923078,184,0.0,0.0,0.7336956521739131,0.1358695652173913,0.0,0.06521739130434782,0.0,0.0,0.0,0.06521739130434782,0.0,35
-8819639644429169953,1,37,F33-42,华为,Mate 7,1,1,0.3333333333333333,0.14814814814814814,0.2962962962962963,0.2222222222222222,81,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
-8813801566289480611,1,22,F23-,vivo,X6,1,0,0.0,0.5,0.25,0.25,36,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5
-8812658047885724307,0,42,M39+,华为,荣耀畅玩4X,1,0,0.2,0.0,0.8,0.0,60,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,14
-8802212159954146423,0,59,M39+,三星,Galaxy S4,1,0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-8793095361596291297,0,27,M27-28,OPPO,R7s,1,0,0.125,0.625,0.0,0.25,24,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-8782714927354835665,0,43,M39+,小米,红米Note2,1,0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
-8779622610843070697,0,69,M39+,小米,红米Note2,1,0,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.3333333333333333,210,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,21
-8778757166873552484,0,21,M22-,vivo,X710L,1,0,0.4,0.0,0.6,0.0,30,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,5
-8775869361605414916,0,33,M32-38,华为,荣耀6,1,0,0.3333333333333333,0.0,0.5,0.16666666666666666,18,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
-8773114999444757011,1,39,F33-42,华为,荣耀6,1,0,0.25,0.0,0.25,0.5,44,0.0,0.0,0.7272727272727273,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,14
-8771755865278605228,0,29,M29-31,vivo,Y17T,1,0,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.14285714285714285,294,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,5
-8769062425317786820,0,37,M32-38,魅族,PRO5,1,0,1.0,0.0,0.0,0.0,4,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
-8768763414768093881,0,44,M39+,小米,红米1S,1,0,0.0,0.16666666666666666,0.0,0.8333333333333334,18,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,21
-8742715434822943881,0,19,M22-,魅族,MX4,3,1,0.0,0.0,0.0,1.0,14,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,46
-8741652041341460127,0,52,M39+,小米,红米Note2,2,0,0.0,0.0,1.0,0.0,24,0.0,0.0,0.875,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,21
-8739296758054568896,1,45,F43+,三星,Galaxy Note 3,1,0,0.26666666666666666,0.0,0.7333333333333333,0.0,210,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,7
-8735722598257745233,0,23,M23-26,小米,小米note,1,0,0.0,0.25,0.5,0.25,112,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,21
-8730307490994656907,1,58,F43+,小米,小米note,2,0,0.2,0.2,0.5,0.1,25,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,21
-8725135028561362186,0,40,M39+,酷派,F2,1,0,0.39285714285714285,0.03571428571428571,0.25,0.32142857142857145,84,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
-8718447129064429638,0,46,M39+,华为,荣耀6,3,1,0.20844327176781002,0.1662269129287599,0.29815303430079154,0.32717678100263853,5991,0.0,0.0,0.8933400100150225,0.026039058587881823,0.0,0.008178935069270572,0.0,0.0,0.0,0.07244199632782507,0.0,14
-8709367149377745159,0,32,M32-38,华为,荣耀6 Plus,2,0,0.3333333333333333,0.0,0.16666666666666666,0.5,36,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,14
-8708570969129914940,0,27,M27-28,魅族,MX3,2,0,0.125,0.25,0.0625,0.5625,106,0.0,0.0,0.4528301886792453,0.41509433962264153,0.0,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,46
-8700386357584360502,0,43,M39+,小米,红米2A,1,0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
-8691841193582852771,0,38,M32-38,三星,Galaxy S5,1,0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7
-8688870843246654685,1,64,F43+,小米,MI 3,1,0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,196,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,21
-8687184140727148948,1,44,F43+,TCL,么么哒3N,1,0,0.0,0.2,0.0,0.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
-8686980665310410150,0,47,M39+,华为,荣耀畅玩4X,1,1,0.13953488372093023,0.32558139534883723,0.2558139534883721,0.27906976744186046,860,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,14
-8686818469443654610,0,29,M29-31,小米,红米note,1,0,0.2,0.0,0.8,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21
-8685506478721222188,0,36,M32-38,小米,MI 2S,1,0,0.0,0.0,0.0,1.0,12,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
-8684557922443094942,0,25,M23-26,三星,Galaxy S6,1,0,0.24242424242424243,0.18181818181818182,0.3939393939393939,0.18181818181818182,99,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7
-8681977036672429659,0,34,M32-38,努比亚,Z9 mini 精英版,2,0,0.0,0.5,0.5,0.0,14,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,13
-8680478570900061892,1,23,F23-,魅族,魅蓝2,1,1,0.32,0.32,0.16,0.2,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
-8680079040125345901,1,20,F23-,华为,荣耀6 Plus,1,0,0.2,0.1,0.3,0.4,90,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,14
-8676244203426339853,0,25,M23-26,小米,红米Note3,1,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,42,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,21
-8674122984613206969,0,25,M23-26,华为,Mate 7,2,1,0.0,0.25,0.5833333333333334,0.16666666666666666,200,0.0,0.0,0.9,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.0,14
-8673186272347802118,0,41,M39+,三星,Galaxy S6,2,0,0.2765957446808511,0.1702127659574468,0.02127659574468085,0.5319148936170213,611,0.0,0.0,0.6923076923076923,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,7
-8672286781298006637,1,29,F29-32,小米,红米2A,1,1,0.0,1.0,0.0,0.0,24,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,21
-8671498412077945061,1,32,F29-32,vivo,X5Max+,1,0,0.0,0.4,0.6,0.0,15,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5
-8671105202682866711,0,34,M32-38,三星,Galaxy Mega 2,1,0,0.1,0.2,0.2,0.5,30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7
-8655175116001955387,0,22,M22-,小米,MI 2S,1,0,0.5,0.0,0.5,0.0,10,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,21
